seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	242011137	242011522	386	*	X10099	9156	242011493	242053241	41749	+	0	overlapStart	0	EXO1
chr1	243418456	243418883	428	*	X10100	10806	243419307	243663393	244087	+	423	upstream	423	SDCCAG8
chr1	243418456	243418883	428	*	X10100	9859	243287730	243418708	130979	-	0	overlapStart	0	CEP170
chr1	243419040	243419583	544	*	X10101	10806	243419307	243663393	244087	+	0	overlapStart	0	SDCCAG8
chr1	243419040	243419583	544	*	X10101	9859	243287730	243418708	130979	-	331	upstream	331	CEP170
chr1	244211392	244211555	164	*	X10102	10472	244212241	244220780	8540	+	685	upstream	685	ZBTB18
chr1	244211830	244212047	218	*	X10103	10472	244212241	244220780	8540	+	193	upstream	193	ZBTB18
chr1	244615050	244615339	290	*	X10105	159	244571794	244615436	43643	-	0	inside	96	ADSS2
chr1	244615522	244615652	131	*	X10106	159	244571794	244615436	43643	-	85	upstream	85	ADSS2
chr1	244815884	244816668	785	*	X10107	51029	244816352	244872334	55983	+	0	overlapStart	0	DESI2
chr1	244998198	244999152	955	*	X10108	116228	244998639	245008359	9721	+	0	overlapStart	0	COX20
chr1	245027729	245028034	306	*	X10110	3192	245013602	245027827	14226	-	0	overlapStart	0	HNRNPU
chr1	245133381	245134406	1026	*	X10111	84288	245133171	245288530	155360	+	0	inside	209	EFCAB2
chr1	246670545	246670692	148	*	X10112	64754	245912642	246670644	758003	-	0	overlapStart	0	SMYD3
chr1	246729466	246729942	477	*	X10113	163882	246729639	246831884	102246	+	0	overlapStart	0	CNST
chr1	246729466	246729942	477	*	X10113	64216	246703863	246729565	25703	-	0	overlapStart	0	TFB2M
chr1	247095073	247095585	513	*	X10114	25909	247002402	247094726	92325	-	346	upstream	346	AHCTF1
chr1	247241897	247242220	324	*	X10115	100533111	247108849	247242115	133267	-	0	overlapStart	0	ZNF670-ZNF695
chr1	247241897	247242220	324	*	X10115	93474	247197940	247242115	44176	-	0	overlapStart	0	ZNF670
chr1	247494833	247495430	598	*	X10116	84838	247463622	247495045	31424	-	0	overlapStart	0	ZNF496
chr1	249132024	249132629	606	*	X10117	79894	249132530	249143714	11185	+	0	overlapStart	0	ZNF672
chr1	249132817	249133412	596	*	X10118	79894	249132530	249143714	11185	+	0	inside	286	ZNF672
chr1	249153052	249153501	450	*	X10119	55657	249144203	249153315	9113	-	0	overlapStart	0	ZNF692
chr1	249200225	249200804	580	*	X10122	267002	249200442	249213345	12904	+	0	overlapStart	0	PGBD2
chr9	2015320	2015417	98	*	X10124	6595	2015342	2193623	178282	+	0	overlapStart	0	SMARCA2
chr9	4792605	4792671	67	*	X10125	10171	4792834	4861064	68231	+	162	upstream	162	RCL1
chr9	4792870	4793046	177	*	X10126	10171	4792834	4861064	68231	+	0	inside	35	RCL1
chr9	4984955	4985325	371	*	X10127	3717	4985086	5128183	143098	+	0	overlapStart	0	JAK2
chr9	5628737	5629122	386	*	X10128	57589	5629119	5776556	147438	+	0	overlapStart	0	RIC1
chr9	15307110	15307309	200	*	X10131	158219	15170842	15307358	136517	-	0	inside	48	TTC39B
chr9	15307485	15307496	12	*	X10132	158219	15170842	15307358	136517	-	126	upstream	126	TTC39B
chr9	15422599	15422962	364	*	X10133	6619	15422782	15465831	43050	+	0	overlapStart	0	SNAPC3
chr9	19049164	19049542	379	*	X10134	10670	19049372	19051021	1650	+	0	overlapStart	0	RRAGA
chr9	33025004	33025281	278	*	X10138	3301	33025209	33039062	13854	+	0	overlapStart	0	DNAJA1
chr9	33076633	33076865	233	*	X10139	55234	33041850	33076714	34865	-	0	overlapStart	0	SMU1
chr9	33167504	33167731	228	*	X10141	2683	33110639	33167356	56718	-	147	upstream	147	B4GALT1
chr9	33167198	33167420	223	*	X10142	2683	33110639	33167356	56718	-	0	overlapStart	0	B4GALT1
chr9	33264627	33265068	442	*	X10145	51510	33264877	33282067	17191	+	0	overlapStart	0	CHMP5
chr9	33264627	33265068	442	*	X10145	573	33252470	33264759	12290	-	0	overlapStart	0	BAG1
chr9	33473829	33474036	208	*	X10149	65083	33461351	33473941	12591	-	0	overlapStart	0	NOL6
chr9	33474077	33474119	43	*	X10150	65083	33461351	33473941	12591	-	135	upstream	135	NOL6
chr9	34178715	34179126	412	*	X10151	51271	34179003	34252521	73519	+	0	overlapStart	0	UBAP1
chr9	34329274	34329610	337	*	X10152	318	34329504	34343711	14208	+	0	overlapStart	0	NUDT2
chr9	34329274	34329610	337	*	X10152	347240	34211974	34329198	117225	-	75	upstream	75	KIF24
chr9	34376824	34377268	445	*	X10153	57462	34368907	34376894	7988	-	0	overlapStart	0	MYORG
chr9	34458438	34458586	149	*	X10154	203259	34398182	34458568	60387	-	0	overlapStart	0	FAM219A
chr9	34458438	34458586	149	*	X10154	27019	34458811	34520982	62172	+	224	upstream	224	DNAI1
chr9	34458837	34458838	2	*	X10155	203259	34398182	34458568	60387	-	268	upstream	268	FAM219A
chr9	34458837	34458838	2	*	X10155	27019	34458811	34520982	62172	+	0	inside	25	DNAI1
chr9	34522933	34523091	159	*	X10156	375704	34521040	34523037	1998	-	0	overlapStart	0	ENHO
chr9	34523300	34523370	71	*	X10157	375704	34521040	34523037	1998	-	262	upstream	262	ENHO
chr9	34989262	34989488	227	*	X10158	25822	34989638	34998430	8793	+	149	upstream	149	DNAJB5
chr9	34989686	34989821	136	*	X10159	25822	34989638	34998430	8793	+	0	inside	47	DNAJB5
chr9	35072577	35072897	321	*	X10160	7415	35056065	35072739	16675	-	0	overlapStart	0	VCP
chr9	35115837	35116467	631	*	X10163	80256	35104118	35115893	11776	-	0	overlapStart	0	FAM214B
chr9	35161807	35162111	305	*	X10164	10497	35161989	35405332	243344	+	0	overlapStart	0	UNC13B
chr9	35603998	35604420	423	*	X10165	7016	35605281	35610038	4758	+	860	upstream	860	TESK1
chr9	35657774	35657990	217	*	X10166	203260	35658287	35661500	3214	+	296	upstream	296	CCDC107
chr9	35657774	35657990	217	*	X10166	6023	35657748	35658015	268	-	0	inside	24	RMRP
chr9	35731976	35732664	689	*	X10167	10488	35732317	35737005	4689	+	0	overlapStart	0	CREB3
chr9	35731976	35732664	689	*	X10167	7094	35697334	35732392	35059	-	0	overlapStart	0	TLN1
chr9	35814946	35815204	259	*	X10168	84681	35812957	35815042	2086	-	0	overlapStart	0	HINT2
chr9	36190640	36191018	379	*	X10169	1211	36190853	36212059	21207	+	0	overlapStart	0	CLTA
chr9	37465372	37465676	305	*	X10171	9925	37438100	37465407	27308	-	0	overlapStart	0	ZBTB5
chr9	37485726	37486044	319	*	X10172	64425	37485945	37503693	17749	+	0	overlapStart	0	POLR1E
chr9	69262436	69262540	105	*	X10177	644019	69204538	69262593	58056	-	0	inside	52	CBWD6
chr9	71394713	71395097	385	*	X10178	116224	71394964	71398609	3646	+	0	overlapStart	0	PABIR1
chr9	71650552	71651099	548	*	X10179	2395	71650479	71715094	64616	+	0	inside	72	FXN
chr9	71735746	71735834	89	*	X10180	9414	71736180	71870124	133945	+	345	upstream	345	TJP2
chr9	72374771	72375124	354	*	X10182	375743	72324438	72374876	50439	-	0	overlapStart	0	PTAR1
chr9	72873733	72874102	370	*	X10184	100507299	72808914	72873790	64877	-	0	overlapStart	0	SMC5-DT
chr9	72873733	72874102	370	*	X10184	23137	72873878	72969789	95912	+	0	overlapStart	0	SMC5
chr9	74383916	74384011	96	*	X10186	23670	74298282	74383800	85519	-	115	upstream	115	CEMIP2
chr9	74383304	74383848	545	*	X10187	23670	74298282	74383800	85519	-	0	overlapStart	0	CEMIP2
chr9	74384133	74384568	436	*	X10188	23670	74298282	74383800	85519	-	332	upstream	332	CEMIP2
chr9	74525747	74526568	822	*	X10189	138241	74526423	74599390	72968	+	0	overlapStart	0	C9orf85
chr9	74525747	74526568	822	*	X10189	51104	74477368	74526148	48781	-	0	overlapStart	0	ABHD17B
chr9	74979824	74980881	1058	*	X10190	7763	74966341	74980163	13823	-	0	overlapStart	0	ZFAND5
chr9	77567679	77567942	264	*	X10196	55071	77561499	77567802	6304	-	0	overlapStart	0	C9orf40
chr9	77643106	77643596	491	*	X10197	138199	77597873	77643310	45438	-	0	overlapStart	0	CARNMT1
chr9	77702790	77703148	359	*	X10198	26578	77703398	77762114	58717	+	249	upstream	249	OSTF1
chr9	77702790	77703148	359	*	X10198	54981	77676116	77703133	27018	-	0	overlapStart	0	NMRK1
chr9	77703314	77703657	344	*	X10199	26578	77703398	77762114	58717	+	0	overlapStart	0	OSTF1
chr9	77703314	77703657	344	*	X10199	54981	77676116	77703133	27018	-	180	upstream	180	NMRK1
chr9	78505347	78505501	155	*	X10200	5125	78505560	78977255	471696	+	58	upstream	58	PCSK5
chr9	78505510	78505744	235	*	X10201	5125	78505560	78977255	471696	+	0	overlapStart	0	PCSK5
chr9	79009233	79009853	621	*	X10204	55312	79000433	79009444	9012	-	0	overlapStart	0	RFK
chr9	79792023	79792748	726	*	X10206	100286938	79791672	79792833	1162	-	0	inside	84	VPS13A-AS1
chr9	79792023	79792748	726	*	X10206	23230	79792361	80032399	240039	+	0	overlapStart	0	VPS13A
chr9	80646665	80647280	616	*	X10207	2776	80335191	80646219	311029	-	445	upstream	445	GNAQ
chr9	80850729	80851144	416	*	X10208	84131	80850991	80886799	35809	+	0	overlapStart	0	CEP78
chr9	80911699	80912321	623	*	X10209	29968	80912059	80945009	32951	+	0	overlapStart	0	PSAT1
chr9	82186346	82186520	175	*	X10210	7091	82186878	82341656	154779	+	357	upstream	357	TLE4
chr9	82186764	82186884	121	*	X10211	7091	82186878	82341656	154779	+	0	overlapStart	0	TLE4
chr9	84304233	84304577	345	*	X10212	7088	84198598	84303596	104999	-	636	upstream	636	TLE1
chr9	84304704	84305032	329	*	X10213	7088	84198598	84303596	104999	-	1107	upstream	1107	TLE1
chr9	85677490	85678284	795	*	X10214	158158	85594500	85678043	83544	-	0	overlapStart	0	RASEF
chr9	86237791	86238247	457	*	X10215	414328	86237964	86259045	21082	+	0	overlapStart	0	IDNK
chr9	86322626	86323542	917	*	X10216	29979	86274878	86323168	48291	-	0	overlapStart	0	UBQLN1
chr9	86536136	86536599	464	*	X10217	55582	86451615	86536380	84766	-	0	overlapStart	0	KIF27
chr9	86594470	86594595	126	*	X10218	80010	86595637	86618987	23351	+	1041	upstream	1041	RMI1
chr9	86595039	86595836	798	*	X10219	3190	86582998	86595569	12572	-	0	overlapStart	0	HNRNPK
chr9	86595039	86595836	798	*	X10219	80010	86595637	86618987	23351	+	0	overlapStart	0	RMI1
chr9	88356642	88356895	254	*	X10220	23287	88161454	88356944	195491	-	0	inside	48	AGTPBP1
chr9	88357030	88357235	206	*	X10221	23287	88161454	88356944	195491	-	85	upstream	85	AGTPBP1
chr9	88555702	88556385	684	*	X10222	60560	88556057	88637217	81161	+	0	overlapStart	0	NAA35
chr9	88896883	88897834	952	*	X10224	51280	88641058	88897490	256433	-	0	overlapStart	0	GOLM1
chr9	88896883	88897834	952	*	X10224	81689	88879463	88897490	18028	-	0	overlapStart	0	ISCA1
chr9	88969117	88969767	651	*	X10225	79670	88902648	88969402	66755	-	0	overlapStart	0	TUT7
chr9	90112387	90112849	463	*	X10226	1612	90112658	90323549	210892	+	0	overlapStart	0	DAPK1
chr9	90340843	90341479	637	*	X10227	1514	90340974	90346384	5411	+	0	overlapStart	0	CTSL
chr9	91002639	91003871	1233	*	X10230	10927	91002840	91093622	90783	+	0	overlapStart	0	SPIN1
chr9	91149360	91150387	1028	*	X10232	158046	91150016	91190704	40689	+	0	overlapStart	0	NXNL2
chr9	91925552	91926136	585	*	X10233	100422936	91927140	91927221	82	+	1003	upstream	1003	MIR3153
chr9	91925552	91926136	585	*	X10233	1164	91926113	91931618	5506	+	0	overlapStart	0	CKS2
chr9	91933419	91933891	473	*	X10234	79048	91933412	91974561	41150	+	0	inside	6	SECISBP2
chr9	92219850	92219977	128	*	X10235	10912	92219927	92221469	1543	+	0	overlapStart	0	GADD45G
chr9	94124084	94124372	289	*	X10240	549	93976097	94124206	148110	-	0	overlapStart	0	AUH
chr9	94185854	94186075	222	*	X10241	4783	94171327	94186144	14818	-	0	inside	68	NFIL3
chr9	94186241	94186385	145	*	X10242	4783	94171327	94186144	14818	-	96	upstream	96	NFIL3
chr9	94877526	94877883	358	*	X10244	10558	94793420	94877690	84271	-	0	overlapStart	0	SPTLC1
chr9	95055859	95056283	425	*	X10246	100124534	95054740	95054875	136	-	983	upstream	983	SNORA84
chr9	95055859	95056283	425	*	X10246	3376	94972490	95056038	83549	-	0	overlapStart	0	IARS1
chr9	95087765	95088554	790	*	X10247	401541	95087741	95377437	289697	+	0	inside	23	CENPP
chr9	95087765	95088554	790	*	X10247	55035	95059640	95087876	28237	-	0	overlapStart	0	NOL8
chr9	95432193	95432838	646	*	X10248	64768	95375466	95432547	57082	-	0	overlapStart	0	IPPK
chr9	95433673	95434130	458	*	X10249	64768	95375466	95432547	57082	-	1125	upstream	1125	IPPK
chr9	95526766	95527865	1100	*	X10250	23299	95473645	95527083	53439	-	0	overlapStart	0	BICD2
chr9	95640191	95640568	378	*	X10251	83744	95607313	95640320	33008	-	0	overlapStart	0	ZNF484
chr9	95857542	95858069	528	*	X10253	84270	95858450	95875565	17116	+	380	upstream	380	CARD19
chr9	95858440	95858752	313	*	X10254	84270	95858450	95875565	17116	+	0	overlapStart	0	CARD19
chr9	95896182	95897225	1044	*	X10257	4814	95883771	95896570	12800	-	0	overlapStart	0	NINJ1
chr9	96213692	96214044	353	*	X10258	23196	96214173	96328397	114225	+	128	upstream	128	FAM120A
chr9	96215849	96216068	220	*	X10259	158293	96208782	96215874	7093	-	0	overlapStart	0	FAM120AOS
chr9	96792830	96793204	375	*	X10261	138639	96793076	96872138	79063	+	0	overlapStart	0	PTPDC1
chr9	97021441	97021700	260	*	X10264	169841	97021578	97065291	43714	+	0	overlapStart	0	ZNF169
chr9	97136505	97136688	184	*	X10265	84641	97136833	97223202	86370	+	144	upstream	144	MFSD14B
chr9	97136742	97137070	329	*	X10266	84641	97136833	97223202	86370	+	0	overlapStart	0	MFSD14B
chr9	97488796	97489380	585	*	X10267	84909	97488951	97849500	360550	+	0	overlapStart	0	AOPEP
chr9	98079106	98080183	1078	*	X10274	2176	97861336	98079991	218656	-	0	overlapStart	0	FANCC
chr9	99180426	99181805	1380	*	X10278	195828	99148225	99180669	32445	-	0	overlapStart	0	ZNF367
chr9	99211980	99212195	216	*	X10280	22927	99212414	99253618	41205	+	218	upstream	218	HABP4
chr9	99212397	99212689	293	*	X10281	22927	99212414	99253618	41205	+	0	overlapStart	0	HABP4
chr9	99417099	99417801	703	*	X10283	195827	99403533	99417599	14067	-	0	overlapStart	0	PRXL2C
chr9	99775882	99776126	245	*	X10286	84278	99708327	99775862	67536	-	19	upstream	19	MFSD14C
chr9	100174175	100174615	441	*	X10288	23424	100174302	100258405	84104	+	0	overlapStart	0	TDRD7
chr9	100395241	100396262	1022	*	X10289	158427	100362362	100395962	33601	-	0	overlapStart	0	TSTD2
chr9	100395241	100396262	1022	*	X10289	4686	100395705	100436029	40325	+	0	overlapStart	0	NCBP1
chr9	100459497	100459914	418	*	X10290	7507	100437191	100459691	22501	-	0	overlapStart	0	XPA
chr9	100684453	100685009	557	*	X10295	51531	100666772	100684852	18081	-	0	overlapStart	0	TRMO
chr9	100745247	100745944	698	*	X10296	10541	100745489	100778224	32736	+	0	overlapStart	0	ANP32B
chr9	100818646	100819380	735	*	X10298	54187	100818959	100845365	26407	+	0	overlapStart	0	NANS
chr9	100881369	100881767	399	*	X10299	9830	100831569	100881488	49920	-	0	overlapStart	0	TRIM14
chr9	100954501	100955679	1179	*	X10301	7464	100883257	100954956	71700	-	0	overlapStart	0	CORO2A
chr9	101017793	101018543	751	*	X10305	55357	100961280	101018003	56724	-	0	overlapStart	0	TBC1D2
chr9	101558658	101559103	446	*	X10308	203286	101493611	101558794	65184	-	0	overlapStart	0	ANKS6
chr9	101866739	101867527	789	*	X10309	7046	101867412	101916473	49062	+	0	overlapStart	0	TGFBR1
chr9	101983936	101984780	845	*	X10311	10952	101984570	101992901	8332	+	0	overlapStart	0	SEC61B
chr9	101983936	101984780	845	*	X10311	85365	101978707	101984246	5540	-	0	overlapStart	0	ALG2
chr9	102581731	102582652	922	*	X10313	8013	102584137	102629173	45037	+	1484	upstream	1484	NR4A3
chr9	102583740	102584372	633	*	X10314	8013	102584137	102629173	45037	+	0	overlapStart	0	NR4A3
chr9	102860540	102860803	264	*	X10315	27130	102861502	103063426	201925	+	698	upstream	698	INVS
chr9	102860992	102861796	805	*	X10316	23071	102741463	102861330	119868	-	0	overlapStart	0	ERP44
chr9	102860992	102861796	805	*	X10316	27130	102861502	103063426	201925	+	0	overlapStart	0	INVS
chr9	103115055	103115410	356	*	X10317	54881	103064357	103115259	50903	-	0	overlapStart	0	TEX10
chr9	104160723	104161334	612	*	X10319	54534	104151122	104160919	9798	-	0	overlapStart	0	MRPL50
chr9	104160723	104161334	612	*	X10319	7743	104161136	104172942	11807	+	0	overlapStart	0	ZNF189
chr9	104249104	104249516	413	*	X10320	84302	104237608	104249475	11868	-	0	overlapStart	0	PGAP4
chr9	104295715	104296289	575	*	X10321	56254	104296133	104325626	29494	+	0	overlapStart	0	RNF20
chr9	106856209	106856513	305	*	X10322	10592	106856541	106903700	47160	+	27	upstream	27	SMC2
chr9	107509765	107510464	700	*	X10323	25934	107509969	107535189	25221	+	0	overlapStart	0	NIPSNAP3A
chr9	108006469	108007265	797	*	X10324	23446	108006929	108200782	193854	+	0	overlapStart	0	SLC44A1
chr9	108210107	108210508	402	*	X10325	83856	108210315	108311385	101071	+	0	overlapStart	0	FSD1L
chr9	108320303	108320574	272	*	X10326	2218	108320411	108403399	82989	+	0	overlapStart	0	FKTN
chr9	108456833	108457233	401	*	X10327	55151	108456806	108538892	82087	+	0	inside	26	TMEM38B
chr9	110045003	110045332	330	*	X10328	5887	110045517	110094475	48959	+	184	upstream	184	RAD23B
chr9	110045400	110045733	334	*	X10329	5887	110045517	110094475	48959	+	0	overlapStart	0	RAD23B
chr9	110251995	110252720	726	*	X10332	9314	110247133	110252047	4915	-	0	overlapStart	0	KLF4
chr9	111696027	111696883	857	*	X10336	54942	111696673	111703237	6565	+	0	overlapStart	0	ABITRAM
chr9	111696027	111696883	857	*	X10336	8518	111629800	111696608	66809	-	0	overlapStart	0	ELP1
chr9	111775731	111775882	152	*	X10338	8727	111704851	111775764	70914	-	0	overlapStart	0	CTNNAL1
chr9	111775956	111776152	197	*	X10339	8727	111704851	111775764	70914	-	191	upstream	191	CTNNAL1
chr9	111881962	111882577	616	*	X10340	23731	111777415	111882225	104811	-	0	overlapStart	0	TMEM245
chr9	112260464	112260879	416	*	X10348	5774	112137974	112260593	122620	-	0	overlapStart	0	PTPN3
chr9	113018574	113019551	978	*	X10350	7295	113006092	113018920	12829	-	0	overlapStart	0	TXN
chr9	114246237	114246901	665	*	X10352	23392	114122973	114247025	124053	-	0	inside	123	ECPAS
chr9	114393301	114393749	449	*	X10353	548645	114393632	114416631	23000	+	0	overlapStart	0	DNAJC25
chr9	114393301	114393749	449	*	X10353	552891	114393632	114432526	38895	+	0	overlapStart	0	DNAJC25-GNG10
chr9	114658857	114659566	710	*	X10355	7357	114659206	114695433	36228	+	0	overlapStart	0	UGCG
chr9	114936813	114937286	474	*	X10359	64420	114803061	114937556	134496	-	0	inside	269	SUSD1
chr9	115095665	115096013	349	*	X10361	9991	114979995	115095944	115950	-	0	overlapStart	0	PTBP3
chr9	115096159	115096468	310	*	X10362	9991	114979995	115095944	115950	-	214	upstream	214	PTBP3
chr9	115141933	115142673	741	*	X10363	84263	115142189	115234685	92497	+	0	overlapStart	0	HSDL2
chr9	115248838	115249261	424	*	X10364	158405	115249248	115422706	173459	+	0	overlapStart	0	KIAA1958
chr9	115480223	115480482	260	*	X10365	58493	115448791	115480387	31597	-	0	overlapStart	0	INIP
chr9	115512769	115512935	167	*	X10366	401548	115513134	115637267	124134	+	198	upstream	198	SNX30
chr9	115513006	115513212	207	*	X10367	401548	115513134	115637267	124134	+	0	overlapStart	0	SNX30
chr9	115913027	115913114	88	*	X10368	1318	115913238	115926422	13185	+	123	upstream	123	SLC31A2
chr9	115913193	115913407	215	*	X10369	1318	115913238	115926422	13185	+	0	overlapStart	0	SLC31A2
chr9	115983448	115983945	498	*	X10370	1317	115983808	116029217	45410	+	0	overlapStart	0	SLC31A1
chr9	116037473	116038264	792	*	X10371	23307	115927800	116037869	110070	-	0	overlapStart	0	FKBP15
chr9	116037473	116038264	792	*	X10371	246184	116029290	116037869	8580	-	0	overlapStart	0	CDC26
chr9	116037473	116038264	792	*	X10371	9128	116037914	116055185	17272	+	0	overlapStart	0	PRPF4
chr9	116139148	116139486	339	*	X10372	81932	116135698	116139233	3536	-	0	overlapStart	0	HDHD3
chr9	116163306	116163626	321	*	X10373	210	116148592	116163618	15027	-	0	overlapStart	0	ALAD
chr9	116163797	116163969	173	*	X10374	210	116148592	116163618	15027	-	178	upstream	178	ALAD
chr9	116172547	116173120	574	*	X10375	257169	116172935	116191879	18945	+	0	overlapStart	0	C9orf43
chr9	116172547	116173120	574	*	X10375	54107	116169518	116173029	3512	-	0	overlapStart	0	POLE3
chr9	117160233	117160802	570	*	X10380	80709	117096433	117160752	64320	-	0	overlapStart	0	AKNA
